,id,date,time,user_id,username,name,tweet,language,link
359,1641244301236776961,2023-03-30,08:01:48,1597798693746356224,ajebah01,Ajebah,Moment Mahfud tantang Arteria Dahlan coyyy..... Saudara jangan gertak gertak saya .... wuidih  Iwan Bule BREAKING NEWS Markus Kecewa FIFA Tolol Karma Gubernur Rusia Golput Kanjuruhan Subuh Goblok Puas Lebay   https://t.co/8uCnpK8ZxT,in,https://twitter.com/Ajebah01/status/1641244301236776961
360,1641240965901062144,2023-03-30,07:48:33,541731928,dodi_mzx,dodi mz,@TheFeds24 @okkymadasari 135 orang mati woi. Bayangin salah satunya keluarga anda. Dan tidak ada penyelesaian tegas sampai sekarang. Dikira orang bule itu goblok apa,in,https://twitter.com/dodi_mzx/status/1641240965901062144
361,1641213299936358400,2023-03-30,05:58:37,403517749,sultanmunjul,SultanMunjul,"Mungkin alo STADION JIS dipake buat PIALA DUNIA U-20, FIFA dan pemain bisa mikir2 buat batalin, karena stadionnya keren. Mangkanya sepakbola jangan dicampur ma politik. Karma, BREAKING NEWS, iwan bule, qatar, kanjuruhan, goblok, kecewa, gagal, peru, golput, timnas day.",in,https://twitter.com/SultanMunjul/status/1641213299936358400
362,1641125362045272076,2023-03-30,00:09:11,1567474496000659462,slesgege,/gg,"@FaktaSepakbola Kalo masi mau dinaturalisasi, bukti kalo bule juga ada yg goblok.",in,https://twitter.com/slesgege/status/1641125362045272076
363,1641122654882267136,2023-03-29,23:58:26,62209345,fick_up,Fickry,"@ZAEffendy @sahaL_AS gw jarang bilang goblok di twitter gw, tapi emg ini goblok banget @sahaL_AS , gabisa baca konteks, udah jelas2 tragedi arema itu tragedi terburuk.. gw kalo jadi bule juga OGAH main bola dsini, pssi nya katrok.. yg gak peduli korban jg sama katrok nya!",in,https://twitter.com/fick_up/status/1641122654882267136
364,1641092322615250944,2023-03-29,21:57:54,1288409518838177792,mngribet,Whohoo,"@ISAACTANGlS @strawbiyyies @ranger_lilac @tyongstellation @jodohnya_din_o @moviemenfes Bang, u dah kek org keabisan argumen aj ngatain kite white lovers  Heh, Tong, waktu Goku DBZ yg maenin bule aja gua gamblang ga rekomenin ini ke yg laen.  Goblok aja Goku tokoh Chinese yg jd dia malah bulay.  Sama cok ama ini. Ibaratnya dah kek film Roro Jongrang yg maen si Halle",in,https://twitter.com/Mngribet/status/1641092322615250944
365,1640950225589403648,2023-03-29,12:33:15,3016913242,lezathe,bule caliburn,"@perind0jaya goblok, cem anak paud",in,https://twitter.com/lezathe/status/1640950225589403648
366,1640937581419585537,2023-03-29,11:43:01,68120297,luckypratama,Lucky Pratama Putra,Lagi-lagi bule goblok,in,https://twitter.com/luckypratama/status/1640937581419585537
367,1640772425670594560,2023-03-29,00:46:45,1548491974843727873,didi4490,Fake Bule,@aloogesiniakuu @idextratime Iye iye iye gw goblok kok chuuaakzz,in,https://twitter.com/didi4490/status/1640772425670594560
368,1640701546890657792,2023-03-28,20:05:06,172201594,rickysibuea,salahjurusan,"@DrLoupis @katzen_jammer You can coat with new paint, mono colour. It's more cheaper than use backhoe or jackhammer. Bule juga Goblok ternyata.",en,https://twitter.com/rickysibuea/status/1640701546890657792
369,1640494159793471488,2023-03-28,06:21:01,1163445794520723456,rizkywiskey,Rizky Darmawan,Ga ada hubungannya direktur film sama turnamen bola. Dasar bule gimmick goblok,in,https://twitter.com/Rizkywiskey/status/1640494159793471488
370,1640299442288099328,2023-03-27,17:27:16,1218867766335131650,haiakumimin,far,"bener"" ngrasa goblok parah ketika dapet cust bule, ngangngong"" gabisa jawab bahasa inggris, bingung harus ngomong apa😫 ya Allah jauhkan aku dari cust bule",in,https://twitter.com/Haiakumimin/status/1640299442288099328
371,1640260588566884356,2023-03-27,14:52:53,1548491974843727873,didi4490,Fake Bule,@Hastomoaja @SiaranBolaLive Lah trs kenapa blok goblok 🤣🤣🤣,in,https://twitter.com/didi4490/status/1640260588566884356
372,1640193297175154690,2023-03-27,10:25:30,963553623446728705,folksbae,마이 | FML.,"jual pasar inter kayaknya bisa 5jt++++???? ohiya pastiin bukan scammers ya, gue kemarin kena sama bule goblok soalnya. 😔😵‍💫",in,https://twitter.com/folksbae/status/1640193297175154690
373,1639669590124003328,2023-03-25,23:44:28,1628035178244485122,orakampungan,radin arundati,@TxtdariHI intinya kita sendiri yang goblok karena merasa inverior dengan bule dengan alasan keramahtamahan budaya dll..,in,https://twitter.com/orakampungan/status/1639669590124003328
374,1639662265296207879,2023-03-25,23:15:22,1512288932,javadims,Dimas K Setyawan,Bule amrik level kongres aja ada yg goblok..😂,in,https://twitter.com/javadims/status/1639662265296207879
375,1639553189153492992,2023-03-25,16:01:56,182366683,muditalionggg,Mudita,@mrifkyrv @TxtdariHI Algoritma tiktok nyesuain yang make. Klo doyan nonton hal goblok ya keluarnya goblok juga. Kebetulan fyp gue isinya org bule doyan bikin video estetik dan tutorial ngedit photoshop dll.,in,https://twitter.com/muditalionggg/status/1639553189153492992
376,1639495142255239168,2023-03-25,12:11:16,83757319,mrblurryface,.,@Milofiktri Bule kan emang goblok bg rata2 makanya gitu  W pernah beli bensin 15rb. Wa kasi duit 55rb biar kembaliannya 40rb kang SPBU nya ngamuk 😭,in,https://twitter.com/mrblurryface/status/1639495142255239168
377,1639045827187580928,2023-03-24,06:25:51,1218083987333103617,every1woo__,Nana,Bule goblok. Sak karepe dewe.,in,https://twitter.com/every1woo__/status/1639045827187580928
378,1638948040412364803,2023-03-23,23:57:17,1603973874647195648,ntupndase,Tawon Ndas,"Kaum Dongok; ""Yang nolak Israel; Kadrun.!!"" - Gub A tolak Israel - Gub B tolak Israel Kaum Dongok, ngaplo.  Kaum Dongok; ""Yang lawan pancalang; Kadrun.!!"" - Bule ngajak duel Kaum Dongok, pahpoh.  Bacot muluk. GOBLOK.!!",in,https://twitter.com/NtupNdase/status/1638948040412364803
379,1638928909231362049,2023-03-23,22:41:16,401897906,adeliaflorencie,ahdelielo,bule di bali goblok goblok,in,https://twitter.com/AdeliaFlorencie/status/1638928909231362049
380,1638924304200130560,2023-03-23,22:22:58,1427621056685121541,apeastronautz,Ape Astronaut,@akunanonimnim Makanya gw bilang tuh bule goblok bet.,in,https://twitter.com/ApeAstronautz/status/1638924304200130560
381,1638873547572658179,2023-03-23,19:01:17,1606297334823981056,tmsihol,Moelia sihol 🇸🇬🇸🇬🇸🇬🇸🇬,@balaputra_deva Dulu saya pernah mau melintas saat ogoh2 .. dibentak2 sm pecalang .. ehhh sm bule goblok ga berani tegas .. segera bereskan spy tradisi Bali tetap terjaga bli,in,https://twitter.com/TMSIHOL/status/1638873547572658179
382,1638839710918508546,2023-03-23,16:46:49,702569346,tabiyong,fn 💚,"my forever fave ""bule goblok"" video of all time 😂",en,https://twitter.com/tabiyong/status/1638839710918508546
383,1638771403955789824,2023-03-23,12:15:24,959758219546472448,friedtempeh,tempe goreng,"Kalo masih mikirnya pecalang ga main fisik karena orang bali 'nyembah' bule  Liat aja kelakuan 'oknum' gerombolan jamet ini... Dikasih tarawih malah ngelunjak naik motor buat healing ke pantai, dengan argumen goblok maksa buka portal yang dijaga pecalang   https://t.co/zLLPobSBMq  https://t.co/I3FAVaRFu4",in,https://twitter.com/friedtempeh/status/1638771403955789824
384,1638753974185758720,2023-03-23,11:06:08,1234402639,araymu,Rakjat Tidoer,"@d3vilicious @DubesWakanda @ditjen_imigrasi Kapan kapan ditjen imigrasi oprasi total seluruh wilayah bali deh sana, kalo ada bule bule goblok imigran gelap lgsg lempar aja mereka ke negara konflik",in,https://twitter.com/araymu/status/1638753974185758720
385,1638681054059040768,2023-03-23,06:16:23,1468440002061565954,eljoker17184021,El Joker,@tukangrosok22 Bule goblok.. Deportasi saja gak usah ribet,in,https://twitter.com/ElJoker17184021/status/1638681054059040768
386,1638584281701421056,2023-03-22,23:51:50,757830672480219137,adiibask,wowoweww,@Heraloebss Bule goblok,tr,https://twitter.com/adiibask/status/1638584281701421056
387,1642658589763571712,2023-04-03,05:41:41,1451879714780430338,dwinasoepaat,mama manda 1V74,"@Webee_reborn Bule kere, cari perkara biar gratis buat pulang",in,https://twitter.com/DwinaSoepaat/status/1642658589763571712
388,1642580789736112128,2023-04-03,00:32:32,569775218,gunturbai,TOMIYUKA GIYU,Bule bule kere di negaranya emang harus diginiin sih,in,https://twitter.com/GunturBai/status/1642580789736112128
389,1642578454733520897,2023-04-03,00:23:15,121664536,ichvanda_7,Naufal Ichvanda M,Bule kere,tr,https://twitter.com/Ichvanda_7/status/1642578454733520897
390,1642501194298826756,2023-04-02,19:16:15,782872767133777920,bakoena_seboka,Traxler,Bully....kere motho eno otla dlala amapiano obo bule shazaam 😭,und,https://twitter.com/bakoena_seboka/status/1642501194298826756
391,1642500259770417152,2023-04-02,19:12:32,58697476,pacarkecilku,pacarkecilku™,"Deportasi itu biaya ditanggung APBN kita lho. Mereka bule kere, ga punya duit. trs nyari cara biar bisa pulang gratis ke negara mereka dengan uang pajak kita.  Harusnya, mereka kena backlist, biar ga bakal balik2 lagi ke negara kita.  https://t.co/G05GO7ASZE",in,https://twitter.com/pacarkecilku/status/1642500259770417152
392,1642406430644006912,2023-04-02,12:59:42,1513705763373740032,dianaca22674647,Dbestie,@amer__aljeffrey Itu bule kere lagi suka bikin rusuh di sini,in,https://twitter.com/dianaca22674647/status/1642406430644006912
393,1642389132638064641,2023-04-02,11:50:57,1427865048928579589,mouse_stamp,Cap tikus,"@kompascom Bule kere biasanya Keabisan duit Makanya nyari masalah, biar bs dipulangin gratis ke negaranya",in,https://twitter.com/mouse_stamp/status/1642389132638064641
394,1642292306610126848,2023-04-02,05:26:12,964634869069316096,fardib98,Fara Diba,"@AbanggSayur Jdi bule itu privilege di Indonesia, tp mkin lama yg dateng mkin bnyk yg gk tau diri, krena tau org Indonesia itu bakal baik bgt sma mreka, eh jdinya malah dimanfaatin sma para bule kere yg gk tau diri buat dateng ke Indonesia.",in,https://twitter.com/fardib98/status/1642292306610126848
395,1642095891342577666,2023-04-01,16:25:43,1582265539728375809,guutmorgen,aimagen,@Artico88 @MaterialsInf Belum ktemu aja ma bule kere yg gk peduli hygine😄,in,https://twitter.com/Guutmorgen/status/1642095891342577666
396,1641984648820723713,2023-04-01,09:03:41,98519211,wah_yudi,WeBe,"@kurawa Saya sangat setuju dengan bule ini, moga² @jokowi via @Kemenparekraf  &amp; @GubernurBALI  bisa merubah SYSTEM PARIWISATA BALI menjadi lebih baik lagi, bukan bule² KERE yang berdatangan, Sementara Event PD U20 malah DITOLAK PENTOLAN PDIP, gk ada PIKIRANNYA, hanya KUAT EGOISMENYA saja",in,https://twitter.com/Wah_Yudi/status/1641984648820723713
397,1641971691533500418,2023-04-01,08:12:12,1607137844472213505,antoniwnt,antoniw,"@tvOneNews BOSS..... BALI KOK SEKARANG KATANYA BEJIBUN  ""BULE LEVEL KERE"" NYARANG DI PULAU DEWATA TSB..... AKIBAT OBRAL MURAH YAH....?? BULE BERDUIT JADI MIKIR ULANG KLO MAU KE BALI...... BISA JADI BOM WAKTU LHO INI......",in,https://twitter.com/antoniwnt/status/1641971691533500418
398,1641955973089705986,2023-04-01,07:09:44,1622318112321175558,psyarya,Arya,"@aytoleditzs @aleydegec Aşkım roti tatlı ama sen 1 kere sadece tiktokunu izle nerde maganda magra ayısı varsa hergün pk atıyor chat kapat diye yalvarıyor umrunda bule olmuyor, zaten bence kendilerini geri dönmek için elettiler yani",tr,https://twitter.com/psyarya/status/1641955973089705986
399,1641887041343434753,2023-04-01,02:35:50,1565490516426461186,scofymagic,Scofy Magic🇺🇬🇹🇿,@kirya_ug Kulya nyo KFC. ofuna edokooli..ela bulekere awo okutasaba enkoko🏃,in,https://twitter.com/ScofyMagic/status/1641887041343434753
400,1641814021237268483,2023-03-31,21:45:40,1607137844472213505,antoniwnt,antoniw,"@tvOneNews WOI BOSS..... BALI SEPERTI GA PUNYA PAMOR LAGI SEMENJAK BANYAK BULE ""KERE"" MEMBLUDAK DI PULAU DEWATA KARENA KEBIJAKAN ""JUAL MURAH""..... URUSIN SEGERA BOM WAKTU TUH.....",in,https://twitter.com/antoniwnt/status/1641814021237268483
401,1641705668112707584,2023-03-31,14:35:07,1588850086146035713,matabelerr,@matabeler,@detikcom Lo siape sih I Wayan Coster? Sama bule kere aja kincep lu.,in,https://twitter.com/matabelerr/status/1641705668112707584
402,1641694854714654720,2023-03-31,13:52:09,603433525,hayatgunawann,robert davis chaniago,@SiaranBolaLive Urus bule kere dulu,in,https://twitter.com/hayatgunawann/status/1641694854714654720
403,1641676613581684736,2023-03-31,12:39:40,1449454820687896577,paidjo_slebor,Paidjo_Nggambleh,"@CNNIDdaily Ini sdh lama, Dan @wayankoster2014 hanya diam saja ato mungkin dia terima upeti makanya tindakan bule itu di diamkan sj, Sejak koster jd gubenur bali menjadi jajahan bule bule kere, mrk semaunya sendiri tanoa menghormati hukum dan buadaya di bali",in,https://twitter.com/paidjo_slebor/status/1641676613581684736
404,1641464787988267009,2023-03-30,22:37:57,50509502,ferascorp,Fera Ernawati,"@ronaldo_teniwut @erickthohir Kasihan Bali, bolehnya terima bule kere yg suka bikin ribut aja nih sama gubernurnya..",in,https://twitter.com/ferascorp/status/1641464787988267009
405,1641446060857122819,2023-03-30,21:23:32,119287998,thenameiswilli,AlbertoWilliam,"@idextratime Duh jadi tau alasan kenapa banyak bule kere kesana... ternyata dia -&amp;@&amp;""&lt;  lslfldmG yf",in,https://twitter.com/TheNameIsWilli/status/1641446060857122819
406,1641416041409699840,2023-03-30,19:24:14,1067011310087356417,ilikemyselfandu,aku kamu,"@MichelKambu @kompascom Giliran ajang bergengsi, doi malah sok” nolak israel yg lolos kualifikasi.. tp bule kere banyak tingkah banyak bikin onar d belain… yahh gmn ya 🤌😅",in,https://twitter.com/ilikemyselfandu/status/1641416041409699840
407,1641406897407553536,2023-03-30,18:47:54,190278550,free_witty,Free willy,@ferdinand_mpu Gubernur yg gak bisa kerja yg membiarkan bule kere seenaknya acak acak Bali.,in,https://twitter.com/free_witty/status/1641406897407553536
408,1641281265952505857,2023-03-30,10:28:41,426508769,bangnapis,Lil shark 👁️⃤ 𓂀,bule kere makin meresahkan,in,https://twitter.com/bangnapis/status/1641281265952505857
409,1641268107007373312,2023-03-30,09:36:24,131872127,donjuanradio,fariz falcon,"@JennyJusuf BULE KERE... Melancong cm bisa di ""negara dunia ketiga""",in,https://twitter.com/donjuanradio/status/1641268107007373312
410,1641258202749894657,2023-03-30,08:57:03,102289535,hans_mohamad,XIX-1727✨,bule kere,tr,https://twitter.com/hans_mohamad/status/1641258202749894657
411,1641245912252162050,2023-03-30,08:08:13,1548508325960351744,kenzu_001,Kenzu69,@kurawa makanya jgn bangga yg datang cuma bule kere 🤣🤣🤣,in,https://twitter.com/Kenzu_001/status/1641245912252162050
412,1641227255023271936,2023-03-30,06:54:04,825364956971360256,dwightalfredo,Dwight Alfredo,"Israel ditolak gubernur bali, bule rusia kere diterima. 😂",in,https://twitter.com/DwightAlfredo/status/1641227255023271936
413,1641092891929100289,2023-03-29,22:00:10,707897168,susieeeid,IDsusie,"@MataunTuon @CNNIndonesia hello? bahkan mau ke Palestina aja harus pake visa Zionis, penjajah gitupun masih dibelain 😒. WNI tujuannya wisata religi 3agama ziarah bukan? 😑 turis Indonesia dateng ke sono bawa duit, emang turis bule di bali  banyak kere plus pada songong 😑",in,https://twitter.com/susieeeID/status/1641092891929100289
414,1640860086493913089,2023-03-29,06:35:04,1449454820687896577,paidjo_slebor,Paidjo_Nggambleh,"@CNNIndonesia @ganjarpranowo bisanya cuma kakean cangkem, pencitraan terus dan glelang gleleng tok di medsos, #TolakGanjarCapres @wayankoster2014 juga kerjanya kakean cocot, sehingga bali menjadi jajahan Bule"" Kere, Samoe ada bule yg bikin kampung tertutup dan exclusive di balipun dia diam sj",in,https://twitter.com/paidjo_slebor/status/1640860086493913089
415,1640852467054174209,2023-03-29,06:04:48,2321766421,sportdoctorapb,Arya Pradana,@hiYano @coraliabali VOA Indonesia itu gampang sekali lho ga ada screeningnya blas si WNA punya duit atau tidak. Seperti orang beli baju online saja VOA Indonesia. Ya udah risiko akan banyak bule nakal dan kere di Indonesia,in,https://twitter.com/sportdoctorapb/status/1640852467054174209
416,1640842423642525697,2023-03-29,05:24:53,1349964369015107585,aestheticmey,探美运,@syekhalannn @tanyarlfes Kuyangnya bule Bali yg kere kah?,in,https://twitter.com/aestheticmey/status/1640842423642525697
417,1640747516621737984,2023-03-28,23:07:46,1596732748739248128,gokusen77711126,Gokusen,"@bwinarso99 Beresin bule kere di Bali dia tdk mampu, kok ngurusin bola",in,https://twitter.com/Gokusen77711126/status/1640747516621737984
418,1640708506277019657,2023-03-28,20:32:45,877828717241786373,brijadier,RÈGAV wajendra hill vadid,"@crujl heh, kalo orang bule jadinya kere. Gimana sih lu",in,https://twitter.com/brijadier/status/1640708506277019657
419,1640689427029856258,2023-03-28,19:16:56,1449454820687896577,paidjo_slebor,Paidjo_Nggambleh,"@CNNIndonesia Cen gubenurmu @ganjarpranowo kakean gaya, kakean pencitraan kerjone mong glelang gleleng neng medsos tok kok mas @gibran_tweet  Kae @wayankoster2014 kerjone yo mong nyangkem tok, mulane Bali di jajah bule"" kere, #TolakGanjarCapres",in,https://twitter.com/paidjo_slebor/status/1640689427029856258
420,1640679880298995713,2023-03-28,18:39:00,268116807,s_zarya,Berusaha Tetap Waras😁,"Ngurusi begal &amp; kletih blom kelar. Ngurusi bule kere blom kelar. Ngurusi tawuran blom kelar. Peristiwa Kajuruhan, sebatas  ""turut berduka &amp; prihatin"". Mau coba, ngasi kesempatan ekstrimis (bukan yg demo berjilid², bom panci &amp; tempat ibadah), turut berpartisipasi. Muke gile.",in,https://twitter.com/S_Zarya/status/1640679880298995713
421,1640679267339206657,2023-03-28,18:36:34,230657997,mistlef0e,monke pit,actually wished it was bali because it'll be funny to see those bulays naik motor ugal2an sampe nyongsrok di sawah ubud/canggu tp lupa ini white lotus ya bukan bule kere,in,https://twitter.com/mistlef0e/status/1640679267339206657
422,1640676528051699714,2023-03-28,18:25:41,140965471,moramadi_,Regina,@ke_kgethegile @geskenk996 @PebetseaPhaahle 😂😂😂😂kere ba bule space ba dire public divorce re bine gape,en,https://twitter.com/Moramadi_/status/1640676528051699714
423,1640582424353714176,2023-03-28,12:11:45,2626209896,novi_soebroto,Dwi Novita,@Ghurem2 Dasar bule kere 😏,in,https://twitter.com/Novi_Soebroto/status/1640582424353714176
424,1640511192224665600,2023-03-28,07:28:42,2346930510,ade_prasetya5,Ade Prasetya,"@ngurahsaka @dekharry Yg dtg ke bali tuh bukab cuma timnasnya bli..ada staf, pelatih, bahkan penonton yg bisa menghasilkan devisa untuk bali..penonton pun bukan bule kere rusia yg cuma bikin rusuh doang.. Pasti penonton berduit yg rela keluar kocek banyak buat ke bali..",in,https://twitter.com/ade_prasetya5/status/1640511192224665600
425,1640453010391470080,2023-03-28,03:37:30,1603684716363685888,mamabiasai,¥ a u m e n e e r,"@Tan_Mar3M penting bule pada dateng ke bali, soal perilaku buruk/ngelunjak urusan belakangan, bule kere sok belagu tan 🤣",in,https://twitter.com/mamabiasai/status/1640453010391470080
426,1640371019604168706,2023-03-27,22:11:42,84053791,uam41,u4m,"bule kere,bule kos2x ann🤣",de,https://twitter.com/Uam41/status/1640371019604168706
427,1640340862877175808,2023-03-27,20:11:52,921320294006083585,lizalarilari,Lixa,@ariesagetia @barnadi @jumintenkoplak @nixies_ @lhayesno @ulinyusron @Kemenparekraf ya bule kere mana masuk kesitu,in,https://twitter.com/Lizalarilari/status/1640340862877175808
428,1640306120983203841,2023-03-27,17:53:49,1067460343205527552,hi_mellee,aint ur jagiya,"Sebuah apdet, mie bulguri jungkook ini enak tp tidak ramah di lambung lemah ala bule kere aku. Pas saur mules mules hadeh.",in,https://twitter.com/hi_mellee/status/1640306120983203841
429,1640305918297640961,2023-03-27,17:53:00,3731674344,rgwrudi,RGW,"@sandiuno loe denger nich, skrg Bali adalah tempat tinggal bule kere ! Yg ngga mampu tinggal di negara nya !! Q  Maka nya gw dah ngga mau ke Bali wlu gratis ( pswt+hotel) eneg liat bule kere2",in,https://twitter.com/RgwRudi/status/1640305918297640961
430,1640294835499462657,2023-03-27,17:08:58,346498015,sandy_blackfin,sandy,"gak semua bule itu cerdas, yang bego &amp; kere juga ada. kelebihannya cuma lancar aja klo pas ngobrol pake bahasa inggris daripada kita. kirain canggih, ternyata engga.. 😅",in,https://twitter.com/sandy_blackfin/status/1640294835499462657
431,1640257076843642882,2023-03-27,14:38:56,3429709887,mel_p2003,Mel,"Seneng bgt ma bule Itali yg ngomong ini.. “Mari ke Bali! Krn murah meriah mencret!”  “Malu saya Indonesia menjual Bali murah begini!! Makanya yg datang bule  kere yg nginjek martabat!”   I love Italy bro, and it’s not cheap. TQ tamparannya 🙏🏼",in,https://twitter.com/Mel_P2003/status/1640257076843642882
432,1640239973030060032,2023-03-27,13:30:58,3967310114,helmyedward82,Edward Helmy,Kalo bule kere mah jangan coba2 ke labuan bajo...NTT kelas premium yg backpacker oonzlaq...hihi 😁,in,https://twitter.com/HelmyEdward82/status/1640239973030060032
433,1640232228541325313,2023-03-27,13:00:11,1009364585244061696,dominickmtuba,Dominick M Tuba,@Ghurem2 bule kere nda tahu aturan deportasi saja,in,https://twitter.com/DominickMTuba/status/1640232228541325313
434,1640229067936112640,2023-03-27,12:47:38,1585868148641009665,lndonesi4,Kondektur Bus™ Perjuangan,"@kumparan Blio lebih memilih bule-bule kere dari ostrali, Russia, Ukri....",in,https://twitter.com/lndonesi4/status/1640229067936112640
435,1640228094811439106,2023-03-27,12:43:46,636892074,ariffinisalw,ty,"woww. tp bener gue sempet berantem sm bule dr Bali. I mean, he’s my client but he hasn’t money. or yaaa gue jg kasih nama di kontak saat itu jadi bule kere 🫠",in,https://twitter.com/ariffinisaLW/status/1640228094811439106
436,1640179371238658049,2023-03-27,09:30:09,969993558,goenawangn,GoeN,"@kurawa Biar kere, biar gembel, biar pekok kalau bule tetep saja banyak orang tolol menghamba mereka. Mereka menganggap bule manusia super, padahal banyak juga bule bajingan.",in,https://twitter.com/goenawangn/status/1640179371238658049
437,1640170195103911941,2023-03-27,08:53:42,2853054402,donaldnpartners,architecture & Interior,lah nih orang…masalah bule kere mah disemua destinasi wisata semua negara sama masalahnya. bule2 di jakarta dan sekitarnya emang gak ngehek ???,in,https://twitter.com/donaldnpartners/status/1640170195103911941
438,1640165879353864192,2023-03-27,08:36:33,804933211742572544,eerlikwaar84,garma 🎯,"@kurawa Soal turis kere, klo gua gubnya gua sortir dah tu bule harus deposit minimal yang kere tolak yang terlanjur masuk deportasi suapaya mereka bule kere gak seenaknya dibali masa sampe di tatarin bule italia.",in,https://twitter.com/eerlikwaar84/status/1640165879353864192
439,1640156834102407169,2023-03-27,08:00:36,2241693296,jajangridwank,Jajang Ridwan K.,"@BawonoRobert @jokowi @dyah_pan Setuju pake banget sama si bule Itali. Skg kl mau ke Bali, mikir nya bukan duit nya punya apa nga, lbh takut kl ketemu bule² kere yg maen mafia² an. 😱",in,https://twitter.com/JajangRidwanK/status/1640156834102407169
440,1640136817906438145,2023-03-27,06:41:04,1603546608276107267,joned_aliansyah,Edo Joned Aliansyah,"@cermateguh @sosmedkeras Akun gue hilang gegara ngumpat bule ""kere"" 🤣",in,https://twitter.com/Joned_aliansyah/status/1640136817906438145
441,1640082137889267712,2023-03-27,03:03:47,723818990,viviyanti_pipi,Pipi,"@1s2s2p3s3p4 @lhayesno @ulinyusron @Kemenparekraf paling kesel lihat bule yang ngamuk pas nyepi 🤣🤣 orang sono cuman ngehadang doang di jalan, dilerai pas bulenya ngamok. kenapa ga di tonjok aja ramai2. udah bule kere, ga ngehargain budaya orang.. sama pernah ada yang foto tlenji di lokasi keramat 😤",in,https://twitter.com/viviyanti_pipi/status/1640082137889267712
442,1640064821768093696,2023-03-27,01:54:59,1514283660085989376,btoroguru,Betoro Guru ᕙ༼◕ ᴥ ◕༽ᕗ,Lu mamam tuh bule kere 😂,in,https://twitter.com/btoroguru/status/1640064821768093696
443,1640038796539592704,2023-03-27,00:11:34,1085526793879056384,rendyoktaviant3,krocomumet,"@Andri5272 @lhayesno @ulinyusron @Kemenparekraf Dari sebelum pandemi kakaaaakkkkkkkk, kalau ente jalan sekitaran kuta legian dan poppies itu mostly bule kere yg begajulan dan niradab. Ane jg bingung warlok sana kenapa ramah sama bule yg mostly kere dibanding kami turis lokal yg spending gak kurang dari 5jt walaupun cuma 3 hari",in,https://twitter.com/RendyOktaviant3/status/1640038796539592704
444,1640025758713393152,2023-03-26,23:19:45,129157290,habibihabobo,unfaedahabobo,Hayooo mohon perhatiannya pak @sandiuno bule bule kere semakin meresahkan,in,https://twitter.com/habibihabobo/status/1640025758713393152
445,1640018735783358465,2023-03-26,22:51:51,1348587856340475905,lurahgoodie,KiLurah,"@cobeh2022 keliatan jomplang ye daya beli indo dan luar negeri.  minum kopi di kafe jalanan 20-30ribuan buat org lokal, kemahalan. tp bule kere bs beli smp mencret 🙈",in,https://twitter.com/lurahgoodie/status/1640018735783358465
446,1640014784342142978,2023-03-26,22:36:09,1439807185370816516,finest212121,Fin,"@monyetpensiun Aku juga setuju, apalagi akhir2 ini yang tentang ga boleh viralin bule, kasus bule motoran, dll, kek jadi ambigu. Padahal yang bikin onar tuh bule kere biasanya, tpi kaya dibela2 banget ga sih?",in,https://twitter.com/finest212121/status/1640014784342142978
447,1639994570237968384,2023-03-26,21:15:49,577242222,ivnu_kun,Ivnu M,@cobeh2022 Setuju sih minimal kalau ke Bali ada uang Depsit lah minimal 5k USD sama visa maksimal 30 Hari jadi bukan bule kere yg ga sanggup tinggal di negaranya sendiri yg dateng ke Bali,in,https://twitter.com/ivnu_kun/status/1639994570237968384
448,1639940398771744768,2023-03-26,17:40:34,1434698106356994049,kambingmenn,ファリス,@Human101Nature what are you expect from ”bule kere” anyway,en,https://twitter.com/kambingmenn/status/1639940398771744768
449,1639922356033552386,2023-03-26,16:28:52,55846219,jerygunawann,jerygunawan,"@makLambeTurah emang iya kan. bule kere buangan dari aussie, jobless, dpt subsidi dari negaranya, dtng ke bali, lebih dari cukup. mereka butuh Bali, Bali jg butuh mereka, yg teriak2 yg gak tinggal di Bali. Nanti kalo Bali jadi susah, apakah mereka yg teriak2 akan kirimin nasi bungkus ke Bali?",in,https://twitter.com/jerygunawann/status/1639922356033552386
450,1639903959749120000,2023-03-26,15:15:46,1060450600993714176,pakguruhonorer,GuruHonorer,"Bule asal Italia ini sebut bule yang datang ke Bali bule kere, karena kebijakan pemerintah yang menjual Bali sangat murah.. @Kemenparekraf @jokowi  https://t.co/R2YyFNs5BG",in,https://twitter.com/pakguruhonorer/status/1639903959749120000
451,1639899636872929280,2023-03-26,14:58:35,2305164943,kangennemo,E ZR 1992 ❄️,"@makLambeTurah Brarti Chris Hemsworth, Pemeran Thor,,termasuk bule kere dong 😁😁😁",in,https://twitter.com/KangenNemo/status/1639899636872929280
452,1639885600366153728,2023-03-26,14:02:49,78186098,sesar_arief,restuibu,@Human101Nature Indonesia tidak butuh bule kere,in,https://twitter.com/sesar_arief/status/1639885600366153728
453,1639884708296425472,2023-03-26,13:59:16,1479381823994023936,speedingjunkie,ATR(平和)🔨,"@monyetpensiun yang penting rame gak sih bli???? gak tau arahnya kemana karena apa aja dibuat biar banyak yang mau ke bali......kok  jadi inget omongan bule yang bilang bali banyak bule kere, jadi kayak dibayar murah banget😭😭😭",in,https://twitter.com/speedingjunkie/status/1639884708296425472
